scan_id,scan_type,angle_deg,pattern_id,label,capture_id,attempt,bracket_name,exposure_us,gain_db,pattern_filename,pattern_display_timestamp_pc_ms,capture_command_timestamp_pc_ms,camera_timestamp_ms,camera_frame_index,received_image_filename,final_filename,saturated_mask_filename,dark_mask_filename,size_bytes,status,error
final_only_policy,object,0,18,Gray4_inv,33,1,short,2500,0.0,06_Gray4.bmp,1783322136772,1783322137072,1783322137085,33,,pattern_018.png,,,0,ok,
final_only_policy,object,0,18,Gray4_inv,34,1,mid,10000,0.0,06_Gray4.bmp,1783322136772,1783322137085,1783322137099,34,,pattern_018.png,,,0,ok,
final_only_policy,object,0,18,Gray4_inv,35,1,long,40000,0.0,06_Gray4.bmp,1783322136772,1783322137099,1783322137113,35,,pattern_018.png,,,0,ok,
final_only_policy,object,0,7,Gray5,36,1,short,2500,0.0,07_Gray5.bmp,1783322137192,1783322137492,1783322137503,36,,pattern_007.png,,,0,ok,
final_only_policy,object,0,7,Gray5,37,1,mid,10000,0.0,07_Gray5.bmp,1783322137192,1783322137505,1783322137517,37,,pattern_007.png,,,0,ok,
final_only_policy,object,0,7,Gray5,38,1,long,40000,0.0,07_Gray5.bmp,1783322137192,1783322137517,1783322137531,38,,pattern_007.png,,,0,ok,
final_only_policy,object,0,19,Gray5_inv,39,1,short,2500,0.0,07_Gray5.bmp,1783322137619,1783322137921,1783322137934,39,,pattern_019.png,,,0,ok,
final_only_policy,object,0,19,Gray5_inv,40,1,mid,10000,0.0,07_Gray5.bmp,1783322137619,1783322137934,1783322137949,40,,pattern_019.png,,,0,ok,
final_only_policy,object,0,19,Gray5_inv,41,1,long,40000,0.0,07_Gray5.bmp,1783322137619,1783322137949,1783322137961,41,,pattern_019.png,,,0,ok,
final_only_policy,object,0,8,Gray6,42,1,short,2500,0.0,08_Gray6.bmp,1783322138077,1783322138378,1783322138428,42,,pattern_008.png,,,0,ok,
final_only_policy,object,0,8,Gray6,43,1,mid,10000,0.0,08_Gray6.bmp,1783322138077,1783322138430,1783322138456,43,,pattern_008.png,,,0,ok,
final_only_policy,object,0,8,Gray6,44,1,long,40000,0.0,08_Gray6.bmp,1783322138077,1783322138456,1783322138483,44,,pattern_008.png,,,0,ok,
final_only_policy,object,0,20,Gray6_inv,45,1,short,2500,0.0,08_Gray6.bmp,1783322138615,1783322138916,1783322138934,45,,pattern_020.png,,,0,ok,
final_only_policy,object,0,20,Gray6_inv,46,1,mid,10000,0.0,08_Gray6.bmp,1783322138615,1783322138935,1783322138951,46,,pattern_020.png,,,0,ok,
